관리기관명,경로당명,소재지,연락처,위도,경도,고도
기장군,동원로얄2차여자,"부산광역시 기장군 정관읍 정관5로 12, 동원로얄듀크 2차 (관리동 1층)",,35.318278,129.17702,78.74617767
기장군,정관동일1차남자,"부산광역시 기장군 정관읍 정관4로 24, 동일스위트 1차 (관리동 1층)",,35.3240883,129.1695988,89.72064209
기장군,정관동일1차여자,"부산광역시 기장군 정관읍 정관4로 24, 동일스위트 1차 (관리동 1층)",,35.3240883,129.1695988,89.72064209
기장군,정관동일2차남자,"부산광역시 기장군 정관읍 정관3로 23, 동일스위트 2차 (경로당 건물)",,35.3299094,129.1658454,111.3334122
기장군,정관동일2차여자,"부산광역시 기장군 정관읍 정관3로 23, 동일스위트 2차 (경로당 건물)",,35.3299094,129.1658454,111.3334122
기장군,정관동일3차남자,"부산광역시 기장군 정관읍 모전1길 9, 동일스위트 3차 (관리동 1층)",,35.335747,129.166768,112.4142761
기장군,정관동일3차여자,"부산광역시 기장군 정관읍 모전1길 9, 동일스위트 3차 (관리동 1층)",,35.335747,129.166768,112.4142761
기장군,두명남자,부산광역시 기장군 정관읍 부명2길 34,051-508-7121,35.3618693,129.1462931,139.749939
기장군,두명여자,부산광역시 기장군 정관읍 부명2길 34,,35.3618693,129.1462931,139.749939
기장군,롯데캐슬1차남자,"부산광역시 기장군 정관읍 정관3로 52, 롯데캐슬 (102동 1층)",051-727-2036,35.3284684,129.1702296,81.00421143
기장군,롯데캐슬1차여자,"부산광역시 기장군 정관읍 정관3로 52, 롯데캐슬 (102동 1층)",051-727-2036,35.3284684,129.1702296,81.00421143
기장군,롯데캐슬2차남자,"부산광역시 기장군 정관읍 정관3로 51, 롯데캐슬2차 210-103",,35.3283139,129.1702939,80.92446899
기장군,롯데캐슬2차여자,"부산광역시 기장군 정관읍 정관3로 51, 롯데캐슬2차 210-103",,35.3283139,129.1702939,80.92446899
기장군,매곡,부산광역시 기장군 정관읍 매곡길 25-1,051-728-4824,35.3176057,129.1743806,86.85502625
기장군,모전리,부산광역시 기장군 정관읍 양수길 7-11,,35.3304108,129.1620117,147.9036255
기장군,병산남자,부산광역시 기장군 정관읍 병산로 246,051-728-4921,35.3477555,129.1881559,120.9956589
기장군,병산여자,부산광역시 기장군 정관읍 병산로 246,051-728-5478,35.3477555,129.1881559,120.9956589
기장군,산막남자,부산광역시 기장군 정관읍 산막길 15-1 2층,051-728-8884,35.3322474,129.1712927,71.23763275
기장군,산막여자,부산광역시 기장군 정관읍 산막길 15-1 1층,051-728-5893,35.3322474,129.1712927,71.23763275
기장군,상곡,부산광역시 기장군 정관읍 정관상곡1길 83,051-727-2936,35.3197845,129.1638216,159.5138855
기장군,상곡2남자,"부산광역시 기장군 정관읍 정관중앙로 83-13, 형진아파트 (경로당 건물)",051-728-3332,35.3236381,129.1794428,57.45253754
기장군,상곡2여자,"부산광역시 기장군 정관읍 정관중앙로 83-13, 형진아파트 (경로당 건물)",051-728-3013,35.3236381,129.1794428,57.45253754
기장군,서편,부산광역시 기장군 정관읍 서편길 17 1층,051-728-3132,35.3259784,129.2023439,52.17849731
기장군,서희스타힐스남자,"부산광역시 기장군 정관읍 방곡3로 11, 서희스타힐스 (307동 1층)",,35.3258761,129.1881612,74.74933624
기장군,서희스타힐스여자,"부산광역시 기장군 정관읍 방곡3로 11, 서희스타힐스 (307동 1층)",,35.3258761,129.1881612,74.74933624
기장군,독점.강변1리,부산광역시 기장군 정관읍 정관로 744-43,051-727-4458,35.321987,129.194299,51.95479965
기장군,센트럴파크남자,"부산광역시 기장군 정관읍 구연방곡로 10, 센트럴파크 (관리동 1층)",051-728-7745,35.320165,129.1856945,54.60956192
기장군,센트럴파크여자,"부산광역시 기장군 정관읍 구연방곡로 10, 센트럴파크 (관리동 1층)",051-728-7745,35.320165,129.1856945,54.60956192
기장군,정관신동아파밀리에남자,"부산광역시 기장군 정관읍 정관5로 75, 신동아파밀리에 (관리동 2층)",,35.3254826,129.174935,65.34863281
기장군,정관신동아파밀리에여자,"부산광역시 기장군 정관읍 정관5로 75, 신동아파밀리에 (관리동 2층)",051-728-0720,35.3254826,129.174935,65.34863281
기장군,예림남자,부산광역시 기장군 정관읍 예림길 30,051-728-3427,35.3276341,129.2064224,52.38547897
기장군,예림여자,부산광역시 기장군 정관읍 예림길 30,,35.3276341,129.2064224,52.38547897
기장군,월평남자,부산광역시 기장군 정관읍 월평2길 62,051-508-6130,35.3633425,129.1379502,133.0335236
기장군,월평여자,부산광역시 기장군 정관읍 월평2길 62,051-508-6130,35.3633425,129.1379502,133.0335236
기장군,정관이지더원1차남자,"부산광역시 기장군 정관읍 정관1로 18, 이지더원 1차 (106동 1층)",,35.3386763,129.1638511,144.7406311
기장군,정관이지더원1차여자,"부산광역시 기장군 정관읍 정관1로 18, 이지더원 1차 (106동 1층)",,35.3386763,129.1638511,144.7406311
기장군,정관이지더원2차남자,"부산광역시 기장군 정관읍 정관2로 9, 이지더원 2차 (관리동 1층)",051-728-6638,35.3351357,129.1630626,144.2410889
기장군,정관이지더원2차여자,"부산광역시 기장군 정관읍 정관2로 9, 이지더원 2차 (관리동 1층)",,35.3351357,129.1630626,144.2410889
기장군,정관이지더원3차남자,"부산광역시 기장군 정관읍 정관로 350, 이지더원 3차 (관리동 1층)",,35.3368852,129.1613769,159.3897247
기장군,이진캐스빌,"부산광역시 기장군 정관읍 정관로 545, 이진캐스빌 (106동 1층)",,35.3229331,129.1729814,70.24478149
기장군,임곡남자,부산광역시 기장군 정관읍 임곡1길 4,051-508-3221,35.352807,129.137076,110.6380386
기장군,임곡여자,부산광역시 기장군 정관읍 임곡1길 4,051-508-3221,35.352807,129.137076,110.6380386
기장군,재흥,"부산광역시 기장군 정관읍 정관로 750-24, 재흥아파트 (관리동 1층)",051-727-6133,35.3220122,129.1960708,47.72475815
기장군,평전,부산광역시 기장군 정관읍 용수1길 19,051-728-3329,35.3289863,129.1738985,67.08380127
기장군,풀리페,"부산광역시 기장군 정관읍 정관5로 144, 풀리페 (관리동 1층)",,35.32907,129.1801539,75.64427948
기장군,한진해모로,"부산광역시 기장군 정관읍 정관로 548, 한진해모로 (1610동 1층)",,35.3214285,129.1727397,73.2498703
기장군,현진에버빌남자,"부산광역시 기장군 정관읍 정관2로 40, 현진에버빌 (관리동 1층)",051-727-7295,35.334217,129.167439,102.3261642
기장군,현진에버빌여자,"부산광역시 기장군 정관읍 정관2로 40, 현진에버빌 (관리동 1층)",051-727-7295,35.334217,129.167439,102.3261642
기장군,협성르네상스,"부산광역시 기장군 정관읍 정관4로 68, 정관협성르네상스타운 (102동 1층)",,35.3265818,129.1704657,79.98510742
기장군,휴먼시아1남자,부산광역시 기장군 정관읍 정관4로 23 휴먼시아1단지 (관리동 2층),051-727-0468,35.3264053,129.1680804,103.7149353
기장군,휴먼시아1여자,부산광역시 기장군 정관읍 정관4로 23 휴먼시아1단지 (관리동 2층),051-727-0468,35.3264053,129.1680804,103.7149353
기장군,휴먼시아2남자,부산광역시 기장군 정관읍 정관2로 24 휴먼시아2단지 (관리동 1층),051-727-6560,35.3325689,129.164187,130.0594177
기장군,휴먼시아2여자,부산광역시 기장군 정관읍 정관2로 24 휴먼시아2단지 (관리동 1층),051-727-6560,35.3325689,129.164187,130.0594177
기장군,정관LH4단지남자,"부산광역시 기장군 정관읍 산단4로 160, 엘에이치 4단지 (406동 1층)",051-727-0811,35.3144978,129.1834239,88.68252563
기장군,정관LH4단지여자,"부산광역시 기장군 정관읍 산단4로 160, 엘에이치 4단지 (406동 1층)",,35.3144978,129.1834239,88.68252563
기장군,정관LH5단지남자,"부산광역시 기장군 정관읍 산단2로 60, 엘에이치 5단지 514-1",,35.3135424,129.1900656,131.9979095
기장군,정관LH5단지여자,"부산광역시 기장군 정관읍 산단2로 60, 엘에이치 5단지 514-2",051-727-3624,35.3135424,129.1900656,131.9979095
기장군,이지더원3차여자,"부산광역시 기장군 정관읍 정관로 350, 이지더원 3차 (관리동 1층)",,35.3368852,129.1613769,159.3897247
기장군,이지5차,"부산광역시 기장군 정관읍 방곡로 29, 이지더원 5차 (505동 1층)",,35.3273607,129.1884933,81.79334259
기장군,정관LH7단지남자,부산광역시 기장군 정관읍 모전로 41 휴먼시아7단지(714동),,35.3366109,129.1684778,98.68404388
기장군,정관LH7단지여자,부산광역시 기장군 정관읍 모전로 41 휴먼시아7단지(714동),,35.3366109,129.1684778,98.68404388
기장군,정관이진캐스빌2,부산광역시 기장군 정관읍 가동3로 19,051-727-7735,35.3284991,129.1818619,71.84060669
기장군,가화테라스1차남자,부산광역시 기장군 정관읍 구연방곡로 120,051-727-9011,35.321364,129.190227,50.89382172
기장군,가화테라스1차여자,부산광역시 기장군 정관읍 구연방곡로 120,051-727-9011,35.321364,129.190227,50.89382172
기장군,가화테라스2차,부산광역시 기장군 정관읍 구연방곡로 106,051-727-7263,35.32461,129.188947,68.38291168
기장군,개천,부산광역시 기장군 장안읍 오리길 285,051-727-6711,35.3533088,129.2778216,40.23596954
기장군,고무,부산광역시 기장군 장안읍 고무마을길 29-9,051-727-1703,35.3482326,129.2625916,77.82770538
기장군,구기,부산광역시 기장군 장안읍 구기길 37,051-727-3928,35.3336327,129.2662431,23.64149475
기장군,기룡남자,부산광역시 기장군 장안읍 기룡1길 35 1층,051-727-1082,35.3558397,129.2505946,30.62247467
기장군,기룡여자,부산광역시 기장군 장안읍 기룡1길 35 1층,051-727-1174,35.3558397,129.2505946,30.62247467
기장군,길천남자,부산광역시 기장군 장안읍 길천2길 26,051-727-2031,35.3278324,129.2820816,0.214141712
기장군,길천여자,부산광역시 기장군 장안읍 길천1길 39,051-727-0881,35.327927,129.2867564,0.749282241
기장군,내덕남자,부산광역시 기장군 장안읍 내덕길 221 2층,,35.3322379,129.2183149,134.431427
기장군,내덕여자,부산광역시 기장군 장안읍 내덕길 221 1층,051-727-2342,35.3322379,129.2183149,134.431427
기장군,대룡남자,부산광역시 기장군 장안읍 대룡1길 17 1층,051-727-5619,35.3711753,129.2644237,80.28286743
기장군,대룡여자,부산광역시 기장군 장안읍 대룡1길 17 1층,051-727-5619,35.3711753,129.2644237,80.28286743
기장군,대명,부산광역시 기장군 장안읍 협동로 104,051-727-4568,35.3766926,129.2506346,93.45809174
기장군,덕산(장안),부산광역시 기장군 장안읍 덕산1길 10,051-727-1110,35.3261791,129.2401182,27.77446938
기장군,도야,부산광역시 기장군 장안읍 도야길 7-1,051-727-6261,35.3754428,129.2610072,73.61251831
기장군,반룡,부산광역시 기장군 장안읍 반룡2길 1,051-727-1141,35.3390993,129.2637511,7.00908947
기장군,상장안남자,부산광역시 기장군 장안읍 상장안3길 2-7 2층,051-727-1531,35.3702523,129.2459475,60.83282471
기장군,상장안여자,부산광역시 기장군 장안읍 상장안3길 2-7 1층,051-727-1079,35.3702523,129.2459475,60.83282471
기장군,선암,부산광역시 기장군 장안읍 선암길 76,051-727-3909,35.3314363,129.2299981,99.16238403
기장군,시장남자,부산광역시 기장군 장안읍 장곡길 173-1,,35.3088443,129.2437296,4.215304375
기장군,시장여자,부산광역시 기장군 장안읍 장곡길 177 1층,051-727-1932,35.3088656,129.24341,4.569648743
기장군,장안신리,부산광역시 기장군 장안읍 신리길17-34 1층,051-727-5894,35.3562866,129.2678256,92.10788727
기장군,신명,부산광역시 기장군 장안읍 신명길 56-49,051-727-3005,35.384036,129.2613611,133.2160339
기장군,용소남자,부산광역시 기장군 장안읍 용소길 48 1층,051-727-6395,35.3439459,129.2458537,30.88376427
기장군,용소여자,부산광역시 기장군 장안읍 용소길 48 1층,,35.3439459,129.2458537,30.88376427
기장군,월내남자,부산광역시 기장군 장안읍 월내해안길 107-29 1층,051-727-1615,35.3273611,129.2800329,0.0215553567
기장군,월내여자,부산광역시 기장군 장안읍 월내해안길 107-29 1층,051-727-3455,35.3273611,129.2800329,0.0215553567
기장군,월내제2여자,부산광역시 기장군 장안읍 해맞이로 366,,35.3262224,129.2768288,1.57E-06
기장군,임랑남자,부산광역시 기장군 장안읍 임랑2길 1-6 1층,051-727-7328,35.3176889,129.2619366,0.899099588
기장군,임랑여자,부산광역시 기장군 장안읍 임랑2길 1-6 1층,051-727-6903,35.3176889,129.2619366,0.899099588
기장군,좌동남자,부산광역시 기장군 장안읍 좌동2길 4 1층,051-727-8220,35.3188887,129.2418984,10.66892529
기장군,좌동여자,부산광역시 기장군 장안읍 좌동2길 4 1층,051-727-8220,35.3188887,129.2418984,10.66892529
기장군,좌천남자,부산광역시 기장군 장안읍 좌천4길 46-2 2층,051-727-0256,35.313485,129.2424404,15.01530838
기장군,좌천여자,부산광역시 기장군 장안읍 좌천4길 46-2 1층,051-727-3706,35.313485,129.2424404,15.01530838
기장군,좌천제2남자,부산광역시 기장군 장안읍 좌천4길 9-9 (2층)(노인회관),,35.3120231,129.2418221,6.637352943
기장군,좌천제2여자,부산광역시 기장군 장안읍 좌천4길 46-2 2층,051-727-3708,35.313485,129.2424404,15.01530838
기장군,판곡,부산광역시 기장군 장안읍 판곡길 32,051-727-3226,35.361213,129.2674196,89.16734314
기장군,하근남자,부산광역시 기장군 장안읍 하근1길 3 1층,051-727-8742,35.3466391,129.2549126,16.86438179
기장군,하근여자,부산광역시 기장군 장안읍 하근1길 3 1층,051-727-2050,35.3466391,129.2549126,16.86438179
기장군,하장안남자,부산광역시 기장군 장안읍 하장안길 12-2,051-728-2299,35.3626866,129.2496043,38.59149551
기장군,하장안여자,부산광역시 기장군 장안읍 하장안1길 4,051-727-0933,35.3631926,129.2497474,40.69046783
기장군,한빛,"부산광역시 기장군 장안읍 천산로 28, 한빛",051-726-2496,35.3355094,129.283327,43.42911911
기장군,효암리집단이주민,부산광역시 기장군 장안읍 임랑효덕길 7-22,051-727-9060,35.3167312,129.2600797,1.192933559
기장군,고촌남자,부산광역시 기장군 철마면 고촌로28번길 27 1층,051-722-1211,35.2415898,129.1709237,84.74595642
기장군,고촌여자,부산광역시 기장군 철마면 고촌로28번길 27 1층,051-722-1211,35.2415898,129.1709237,84.74595642
기장군,고촌휴먼시아남자,"부산광역시 기장군 철마면 고촌로 44번길16, 고촌휴먼시아 105동 1층",051-722-0253,35.241549,129.1682145,97.04249573
기장군,고촌휴먼시아여자,"부산광역시 기장군 철마면 고촌로 44번길16, 고촌휴먼시아 105동 1층",051-743-0253,35.241549,129.1682145,97.04249573
기장군,고촌LH2남자,"부산광역시 기장군 철마면 고촌로 11, 고촌LH2 주민복지관3",051-721-1778,35.236019,129.160443,43.86411285
기장군,고촌LH2여자,"부산광역시 기장군 철마면 고촌로 11, 고촌LH2 주민복지관3",051-721-1778,35.236019,129.160443,43.86411285
기장군,고촌LH3단지,"부산광역시 기장군 철마면 고촌로 58, 307동 1층",,35.2389142,129.1723178,73.01127625
기장군,구림,부산광역시 기장군 철마면 한들길 7-2,051-722-0201,35.2721419,129.1599347,79.89713287
기장군,구칠,부산광역시 기장군 철마면 구칠길 61,051-722-8603,35.2579259,129.1656278,130.4337616
기장군,대곡,부산광역시 기장군 철마면 대곡1길 31-2 2층,051-722-0040,35.2661238,129.1508402,79.24299622
기장군,마지,부산광역시 기장군 철마면 마지길 12(주소확인필요),,35.2746162,129.1661098,89.05902863
기장군,미동,부산광역시 기장군 철마면 미동길 28-1 2층,051-727-0840,35.2875288,129.1707141,117.0339508
기장군,백길,부산광역시 기장군 철마면 철마면 백길길 1,,35.2837508,129.1554757,106.2207336
기장군,사등,부산광역시 기장군 철마면 사등길 143,051-721-7490,35.2479901,129.1585973,91.95471191
기장군,석길,부산광역시 기장군 철마면 석길길 16,051-721-9246,35.2859842,129.1647997,107.5435104
기장군,송정남자,부산광역시 기장군 철마면 두송길 7-31 2층,051-508-2724,35.3047926,129.1115718,63.02409363
기장군,송정여자,부산광역시 기장군 철마면 두송길 7-31 2층,051-508-2724,35.3047926,129.1115718,63.02409363
기장군,신리(철마),부산광역시 기장군 철마면 상신리길 34-8,051-722-2211,35.2587478,129.1788475,147.0101318
기장군,안평남자,부산광역시 기장군 철마면 안평로11번나길 1 2층,051-722-7131,35.2372802,129.1758759,72.18616486
기장군,안평여자,부산광역시 기장군 철마면 안평로11번나길 1 2층,051-722-7131,35.2372802,129.1758759,72.18616486
기장군,와여남자,부산광역시 기장군 철마면 와여길 25-4  2층,051-722-6079,35.277759,129.1493714,80.42984772
기장군,와여여자,부산광역시 기장군 철마면 와여길 25-4  1층,051-721-0801,35.277759,129.1493714,80.42984772
기장군,이곡남자,부산광역시 기장군 철마면 이곡길 100 1층,051-722-8107,35.2751405,129.1787882,108.973938
기장군,이곡여자,부산광역시 기장군 철마면 이곡길 100 1층,051-722-8107,35.2751405,129.1787882,108.973938
기장군,임기남자,부산광역시 기장군 철마면 임기2길 44 1층,051-508-4170,35.3199261,129.1208654,84.38949585
기장군,임기여자,부산광역시 기장군 철마면 임기2길 44 1층,051-508-4170,35.3199261,129.1208654,84.38949585
기장군,입석남자,부산광역시 기장군 철마면 입석길 50-1 1층,051-508-4980,35.3110195,129.1181789,86.80774689
기장군,입석여자,부산광역시 기장군 철마면 입석길 50-1 1층,051-508-4890,35.3110195,129.1181789,86.80774689
기장군,장전남자,부산광역시 기장군 철마면 장전2길 15 1층,051-722-0589,35.2741605,129.1451197,64.23735046
기장군,장전여자,부산광역시 기장군 철마면 장전2길 15 1층,051-722-0589,35.2741605,129.1451197,64.23735046
기장군,점현,부산광역시 기장군 철마면 점현길 49-2,051-722-7644,35.267004,129.1695912,116.3109055
기장군,중리남자,부산광역시 기장군 철마면 곰내길 243 1층,051-721-9722,35.2893942,129.1679564,110.5015564
기장군,중리여자,부산광역시 기장군 철마면 곰내길 243 1층,051-724-5445,35.2893942,129.1679564,110.5015564
